composite_index,site,n_years,R2,Pearson_r
6,px064_shrubs_bd,11,-0.51583911492545,0.5021110783744938
6,px065_trees_ne,11,0.2771138299385173,0.5907034797733162
6,px066_grass_man,11,0.02060933387398911,0.4547952819018172
6,px067_grass_man,11,0.40393530296438696,0.6672737241358854
6,px068_trees_nd,11,-0.08101587570384083,0.15044379827748483
6,px069_trees_bd,11,0.4351946164666546,0.6776818330737352
7,evergreen,10,-0.12055563860576046,0.6289187962957141
7,high_amplitude_deciduous,10,-0.3836122387968839,0.015446867768127695
7,low_amplitude,10,0.11496379710604765,0.4308602260887298
7,mixed_forest_grass,10,-0.2493335199401432,0.23991352506336777
7,px004_trees_ne,10,0.49021100840930787,0.7264488274262992
7,px005_trees_bd,10,-0.25743242773640373,0.1659072446948409
7,px006_trees_nd,10,-0.2521766570942756,0.528209807144303
7,px007_shrubs_ne,10,0.5994413859191956,0.807462337277428
7,px008_shrubs_bd,10,-0.617545106142966,0.31376873479152956
7,px009_shrubs_nd,10,-0.35345178148019385,0.38418204985175314
7,px010_grass_nat,10,0.2173321821830726,0.7313185477770545
7,px011_grass_man,10,-0.09321038081448574,0.13112935191001573
7,px012_trees_nd,10,0.3347952184278803,0.6168875398883168
7,px013_grass_man,10,0.20073337707115846,0.6883999238043699
7,px014_grass_man,10,-0.2962049920184817,0.6045377020729864
