site,lat,lon,date,raw_ground_truth,AELSTM,BiLSTM,LSTM,GRU,RNN,CNN,RF,SVM,Chronos-2 (zero-shot),Chronos-2 (LoRA fine-tuned)
evergreen,30.525,-82.43333330000002,2022-06-18,5.30109205936792,4.847311028534445,4.8296449368027,4.818722110997708,4.983586638992191,4.885621025342551,4.863412880674387,4.905215787091111,4.991202271916578,4.941205,5.0625
evergreen,30.525,-82.43333330000002,2022-06-26,4.619213478827981,4.77950066045072,4.768329608946629,4.789654344606337,4.851682127954536,4.799468508514867,4.863978847202263,4.90947335693598,4.792547178312768,4.8471394,5.0625
evergreen,30.525,-82.43333330000002,2022-07-04,4.647345580571882,4.687695042004589,4.704468774281998,4.740090952192035,4.714024568652762,4.716183117851067,4.775732224386618,4.782409781033175,4.749096964408794,4.7648973,4.84375
evergreen,30.525,-82.43333330000002,2022-07-12,5.111715191736634,4.583644318548645,4.648424960701648,4.672865346572536,4.665767941337089,4.643046637771747,4.736436783487013,4.622957409323513,4.585108791735779,4.7077203,4.75
evergreen,30.525,-82.43333330000002,2022-07-20,4.994189940160204,4.537062319657308,4.624855154866785,4.633583331341753,4.696252264963229,4.61944938390285,4.73984839510866,4.343154248141774,4.524862521512625,4.648394,4.46875
evergreen,30.525,-82.43333330000002,2022-07-28,4.95614302041847,4.514176924584148,4.612598414277327,4.615047256270373,4.717987229392483,4.605127477100447,4.755529874640389,4.371052985928174,4.412233738481014,4.545618,4.4375
evergreen,30.525,-82.43333330000002,2022-08-05,4.6774092744399525,4.504683484986354,4.600589899386969,4.616142492498012,4.710222120894312,4.624595591936236,4.764667981536706,4.580692834800228,4.500704580197088,4.387046,4.15625
evergreen,30.525,-82.43333330000002,2022-08-13,4.6747330964596046,4.48932959177387,4.580864906754394,4.612227269121461,4.685495320755232,4.611554792287602,4.767825997191724,4.6929493381280665,4.658656899911722,4.195842,4.0
evergreen,30.525,-82.43333330000002,2022-08-21,4.716131151921116,4.457503596310166,4.544631413390684,4.593127315959577,4.636388699429058,4.578691738494484,4.74811144674601,4.516599427349262,4.943482923068547,3.9889522,3.921875
evergreen,30.525,-82.43333330000002,2022-08-29,3.2976197405788112,4.40471505989674,4.47929047332553,4.537457034320661,4.535965293340492,4.505650133141503,4.7051531850437,4.493590545076743,4.90689555835938,3.8464224,3.890625
evergreen,30.525,-82.43333330000002,2022-09-06,4.177409274439952,4.343842182415386,4.3901347835565705,4.445583094137638,4.375608508239884,4.373506645198826,4.648331577716289,4.496843318764221,4.587925742866195,3.698726,3.796875
evergreen,30.525,-82.43333330000002,2022-09-14,3.785055979503845,4.285813159938628,4.304150236763253,4.354428173107056,4.231467842638297,4.210738609977873,4.5529165427945415,4.314555650622581,4.238819403616839,3.630422,3.8125
evergreen,30.525,-82.43333330000002,2022-09-22,3.470680891988107,4.230754193753384,4.228636518257937,4.2784961704309,4.151432060525697,4.097181319603509,4.344643247321738,4.157517215295812,3.764432682282287,3.566423,3.703125
evergreen,30.525,-82.43333330000002,2022-09-30,2.3333713124833904,4.171329498415579,4.161592606689823,4.219071773441291,4.108320447850625,4.019607208456383,4.235486891187068,3.992453409729026,3.393017463958889,3.4787579,3.609375
evergreen,30.525,-82.43333330000002,2022-10-08,3.4500823500868947,4.108982184149428,4.0557753635651626,4.123421043444677,3.9313313475175273,3.871535507023856,4.227130158216163,3.917842396757672,3.354688907296832,3.3384314,3.484375
evergreen,30.525,-82.43333330000002,2022-10-24,3.5239830342524416,4.025057731649724,3.8383299495016927,3.923944544531928,3.5714087082194577,3.629914938635773,4.12786046460166,3.484186051354774,3.4011114473112616,3.104999,3.234375
evergreen,30.525,-82.43333330000002,2022-11-01,3.423983034252441,3.691973451848164,3.382246255617693,3.5675658342804453,3.173014069042837,3.26172193816955,3.830250680353099,3.2114363269478505,3.321659341481151,2.8992667,3.046875
evergreen,30.525,-82.43333330000002,2022-11-09,3.085539002166272,3.1871441379551912,2.979717703836829,3.155957651849686,2.8567011347331177,2.901847332931042,3.2273793756723017,3.062227847880789,3.276980546074169,2.7000034,2.765625
evergreen,30.525,-82.43333330000002,2022-11-17,2.837282344601503,2.852876161685867,2.7637004825877733,2.832633982455468,2.5895118275967466,2.562331113545288,2.7624835202961515,2.8364028786288022,3.007389739622301,2.5464983,2.4375
evergreen,30.525,-82.43333330000002,2022-11-25,1.8185022496032544,2.66743963053027,2.6227757121912347,2.606430855445624,2.374152986229288,2.3449672231263854,2.6075147544418145,2.535304086855748,2.668331236294175,2.4073336,2.40625
evergreen,30.525,-82.43333330000002,2022-12-03,2.2309710637781475,2.57350664027232,2.5348177412552526,2.463236774083004,2.2741900805813,2.223632741151912,2.587739937660502,2.388388519041671,2.4951263009861413,2.2991147,2.28125
evergreen,30.525,-82.43333330000002,2022-12-11,2.433213857928763,2.556599695525382,2.51612309411768,2.411051124786713,2.275414352403725,2.213825588425989,2.545882580801556,2.3110483690149946,2.3164145569289314,2.240501,2.15625
evergreen,30.525,-82.43333330000002,2022-12-19,1.1136558204428857,2.5737733635595745,2.5369913570374565,2.4137759388610887,2.3325146169462307,2.303061459272633,2.5642581445434702,2.2436228518914376,2.0198794710000887,2.2095623,2.078125
evergreen,30.525,-82.43333330000002,2022-12-27,1.7678400138339712,2.630860500781455,2.615068781591291,2.487210319614148,2.4305104383507192,2.453204219294977,2.604821714450316,2.2557815016899547,1.810295888425203,2.1739135,2.03125
