RMSE,MAE,MAPE,R2,Pearson_r,pixel_id,condition,experiment,dominant_pft,pft_purity,pft_entropy
0.1558057934030507,0.1253139523168404,41.16061483195177,0.9515087662422322,0.9757876266347254,px012_trees_nd,fractional,expA_temporal,TREES_ND,0.5,0.6931471824645996
0.2247298052406082,0.1482326368490855,43.70578424683234,0.9284333083600682,0.9676714092394644,px013_grass_man,fractional,expA_temporal,GRASS_MAN,0.5099999904632568,0.6929471492767334
0.2402856052378777,0.1638782316197951,74.45593308695844,0.9496639900061308,0.976708319993267,px014_grass_man,fractional,expA_temporal,GRASS_MAN,0.5199999809265137,0.6923469305038452
0.0690689185252965,0.0591087917486826,26.19470138456685,0.2990823469803415,0.6100617533719559,px015_shrubs_nd,fractional,expA_temporal,SHRUBS_ND,0.4799999892711639,0.9469139575958252
0.0527546896861241,0.0462815059555901,10.073944362691805,0.788315972398107,0.8912862829601449,px016_shrubs_ne,fractional,expA_temporal,SHRUBS_NE,0.5299999713897705,0.6913461089134216
0.1004548023196535,0.0785641137096617,19.691835711811407,0.4707940016412152,0.6953844964266909,px017_grass_man,fractional,expA_temporal,GRASS_MAN,0.532608687877655,0.6910190582275391
0.321787404324131,0.2056365897258122,26.03466790841673,0.9115001933333554,0.9572732326748974,px018_trees_nd,fractional,expA_temporal,TREES_ND,0.5400000214576721,0.6899437308311462
0.1735209668102665,0.1191735605398813,10.403386898817828,0.8290135514849869,0.9782372896289484,px019_shrubs_bd,fractional,expA_temporal,SHRUBS_BD,0.5099999904632568,0.6929471492767334
0.2238042674228747,0.1673718379603491,25.082822729576847,0.9057560507079956,0.9719425958116972,px020_trees_ne,fractional,expA_temporal,TREES_NE,0.5555555820465088,0.6869615316390991
0.0978741971158889,0.0696937834223111,19.63256637138293,0.9069851905540524,0.9530778278186202,px021_grass_nat,fractional,expA_temporal,GRASS_NAT,0.5600000023841858,0.6859297752380371
0.1457656932673901,0.1122099837495221,34.59136093019885,0.9660571143693436,0.9846221004327684,px022_grass_nat,fractional,expA_temporal,GRASS_NAT,0.6172839403152466,0.9304575324058532
0.338570345323713,0.2553092698256174,31.88911969421518,0.769455890780844,0.9545802385902856,px023_shrubs_ne,fractional,expA_temporal,SHRUBS_NE,0.6899999976158142,0.8338149785995483
0.1063755975119518,0.0783393085002899,11.30850708696184,0.7077726035325701,0.89029530838824,px024_shrubs_bd,fractional,expA_temporal,SHRUBS_BD,0.6600000262260437,0.8743470907211304
0.0656071824306394,0.0522369523843129,11.549675888189874,0.3950565423809041,0.7029565178035915,px025_grass_nat,fractional,expA_temporal,GRASS_NAT,0.6419753432273865,0.8985178470611572
0.1078587295996482,0.090368487768703,11.867277883342622,0.9479931902092978,0.9818475141024284,px026_trees_nd,fractional,expA_temporal,TREES_ND,0.75,0.5623351335525513
0.1527362368258478,0.1123182740476396,14.126831823349413,0.8330745349475324,0.9433329012929416,px027_grass_man,fractional,expA_temporal,GRASS_MAN,0.75,0.5623351335525513
0.1885095076623437,0.1521994928518931,58.19033016006936,0.4596488945405004,0.7056250247131012,px028_grass_nat,fractional,expA_temporal,GRASS_NAT,0.5813953280448914,0.9641510844230652
0.238145261347658,0.1738966069287724,23.255014978560805,0.9513678806424593,0.9761975566217724,px029_grass_man,fractional,expA_temporal,GRASS_MAN,0.4900000095367431,1.0463541746139526
0.6188311601875387,0.4673145996199714,31.19442823666189,0.6899168594160725,0.8422339841410317,px030_grass_man,fractional,expA_temporal,GRASS_MAN,0.4900000095367431,1.0463541746139526
0.3202945381518706,0.2518929747243722,98.55229005346784,0.9653052770161648,0.9838782426426756,px031_trees_bd,fractional,expA_temporal,TREES_BD,0.7200000286102295,0.5929533243179321
0.361643500909935,0.2447512427137957,64.324130587522,0.8813073685188881,0.9487273840071898,px032_grass_man,fractional,expA_temporal,GRASS_MAN,0.7599999904632568,0.5510799288749695
0.1624995453610639,0.1145841677983601,15.17352341990301,0.986629499650058,0.9937952775751584,px033_trees_ne,fractional,expA_temporal,TREES_NE,0.7300000190734863,0.583258867263794
0.4204233179839954,0.3162323594093322,17.20405379985193,0.6343661059672421,0.8455389377069036,px034_grass_man,fractional,expA_temporal,GRASS_MAN,0.7599999904632568,0.5510799288749695
0.1699570578766704,0.1399232519997491,22.71502123833983,0.5344820267463659,0.7955824702241929,px035_shrubs_nd,fractional,expA_temporal,SHRUBS_ND,0.7599999904632568,0.5510799288749695
0.3095027788962389,0.2391270012077358,93.43333331932163,0.9617746911138356,0.9888324690334088,px036_grass_man,fractional,expA_temporal,GRASS_MAN,0.4900000095367431,1.0463541746139526
0.2641100026096485,0.1979466021060943,35.36572509716443,0.95228587168916,0.9807419119472331,px037_trees_nd,fractional,expA_temporal,TREES_ND,0.7699999809265137,0.5392763614654541
0.2312088647358346,0.183768962489234,22.022239676852852,0.9115539597030188,0.95663470467562,px038_grass_nat,fractional,expA_temporal,GRASS_NAT,0.6419753432273865,0.6522731781005859
0.2574902844555607,0.1826774504449632,14.323189630286167,0.9433184756216868,0.9725210525001232,px039_trees_ne,fractional,expA_temporal,TREES_NE,0.7525773048400879,0.559485912322998
0.144103243416857,0.1068127292725775,18.912471831496006,0.953485023353352,0.982358048721132,px040_trees_bd,fractional,expA_temporal,TREES_BD,0.6969696879386902,0.6134100556373596
0.0593397239747596,0.0451100278852714,54.94316353565495,0.9242849566180228,0.9802996496635736,px041_grass_nat,fractional,expA_temporal,GRASS_NAT,0.785714328289032,0.5195798277854919
0.3510308722518298,0.2542829280098279,44.836850668890456,0.9569475659094884,0.982700771296967,px042_grass_nat,fractional,expA_temporal,GRASS_NAT,0.6499999761581421,0.6474466323852539
0.2051131427071662,0.1461203975396023,43.95120820692933,0.9738460479479008,0.9887886090701912,px043_grass_nat,fractional,expA_temporal,GRASS_NAT,0.7900000214576721,0.5139566659927368
0.268854685916637,0.2035535706414116,12.153028387717075,0.942533545892246,0.9709772703107156,px044_grass_nat,fractional,expA_temporal,GRASS_NAT,0.800000011920929,0.5004023909568787
0.1115745344871989,0.0860986815558539,18.873876203339677,-0.7195091681689179,0.7344663936034321,px045_grass_nat,fractional,expA_temporal,GRASS_NAT,0.6200000047683716,0.6640641093254089
0.0717985273111054,0.0604030589262644,11.958205759922237,0.8267883759568027,0.9565543633939286,px046_grass_nat,fractional,expA_temporal,GRASS_NAT,0.8202247619628906,0.4710525274276733
0.1058205571234912,0.0867588985297415,56.1661897785428,-0.3449412231078959,0.1402718972438367,px047_grass_nat,fractional,expA_temporal,GRASS_NAT,0.8199999928474426,0.4713934957981109
0.1061064668559618,0.0790173339347044,44.49417153467958,0.9266342457803824,0.9801162248958396,px048_grass_nat,fractional,expA_temporal,GRASS_NAT,0.6299999952316284,0.6589556932449341
0.1131580860641799,0.0953555444876353,12.770223644548247,0.4343666905929058,0.7173009261571697,px049_grass_nat,fractional,expA_temporal,GRASS_NAT,0.6399999856948853,0.6991131901741028
0.0520781260768141,0.0410810208982891,8.50613527181068,0.8893185733217676,0.9567548457758566,px050_shrubs_ne,fractional,expA_temporal,SHRUBS_NE,0.6800000071525574,0.6268694400787354
0.1424233702534015,0.1038957768016391,21.3809271635856,0.8756348427925148,0.9359759932173694,px051_shrubs_ne,fractional,expA_temporal,SHRUBS_NE,0.5300000309944153,0.9856724739074708
0.326804532039843,0.1958616173929638,16.2110482794013,0.951774926396718,0.9768808888297996,px052_shrubs_bd,fractional,expA_temporal,SHRUBS_BD,0.5099999904632568,0.9947689771652222
0.0788291915773738,0.0712568319506115,16.535719656914104,0.914489119230766,0.9603829096800528,px053_shrubs_ne,fractional,expA_temporal,SHRUBS_NE,0.8500000238418579,0.4227090775966644
0.071352506550255,0.0554778880543179,10.751770598592811,0.8508710821975094,0.9241866826308972,px054_shrubs_ne,fractional,expA_temporal,SHRUBS_NE,0.8500000238418579,0.4227090775966644
0.055786637907232,0.0455266290240817,9.10234341539907,0.8042856760746162,0.9541785029715883,px055_shrubs_bd,fractional,expA_temporal,SHRUBS_BD,0.8100000023841858,0.4862229228019714
0.1062165733017762,0.0800674537817637,9.494271920148517,0.8911286480507665,0.96125923477883,px056_shrubs_nd,fractional,expA_temporal,SHRUBS_ND,0.6100000143051147,0.9285967350006104
0.0697988703370417,0.0582881112893422,21.065151730392262,0.7771065501485884,0.8832132363951382,px057_shrubs_nd,fractional,expA_temporal,SHRUBS_ND,0.8400000333786011,0.5168823003768921
0.3315019244251422,0.2399943066967858,17.71732095796214,0.939460612183846,0.9717262671985676,px058_grass_nat,fractional,expA_temporal,GRASS_NAT,0.644444465637207,0.6508179903030396
0.1125596366880639,0.0861622797118293,14.106983959435906,0.2598600157678536,0.738959084431868,px059_shrubs_bd,fractional,expA_temporal,SHRUBS_BD,0.6700000166893005,0.634178638458252
0.2310590315962753,0.1539412985245386,22.807683670064,0.9778637739418516,0.9894696862340052,px060_grass_nat,fractional,expA_temporal,GRASS_NAT,0.4799999892711639,1.0047465562820437
0.0910413995978725,0.0681960261323385,26.619919963053647,0.9060640410428504,0.980450547083919,px061_grass_nat,fractional,expA_temporal,GRASS_NAT,0.4600000083446502,0.9989753365516664
0.1344984633967895,0.1236919323603312,20.257032209811197,0.586335454262606,0.7867512751416699,px062_shrubs_nd,fractional,expA_temporal,SHRUBS_ND,0.6299999952316284,0.6589556932449341
0.3118209500648941,0.2192444063102205,74.46162619081524,0.9170301157454892,0.9625798606215769,px063_trees_bd,fractional,expA_temporal,TREES_BD,0.8500000238418579,0.4227090775966644
0.1344388915222243,0.0960342685381571,11.814392259263377,0.5920644657175786,0.8617118736849938,px064_shrubs_bd,fractional,expA_temporal,SHRUBS_BD,0.8600000143051147,0.4049634933471679
0.1547330437954764,0.1265441411071353,13.53634097933354,0.9378027249280892,0.9722227634165382,px065_trees_ne,fractional,expA_temporal,TREES_NE,0.8600000143051147,0.4049634933471679
0.1930660648261391,0.1414320568243662,54.21340208548308,0.9381078852871372,0.9790908612607384,px066_grass_man,fractional,expA_temporal,GRASS_MAN,0.6399999856948853,0.653418242931366
0.3274204277217301,0.1885634086198277,33.58255912364152,0.921083314752777,0.9706552337494728,px067_grass_man,fractional,expA_temporal,GRASS_MAN,0.8799999952316284,0.3669250011444092
0.3478302762469087,0.2675778064462873,38.8057595217958,0.5665122053591218,0.8301189100797386,px068_trees_nd,fractional,expA_temporal,TREES_ND,0.8700000047683716,0.3863867223262787
0.2239546330626512,0.1513185460870671,928.5745372147748,0.9305851268020392,0.9681695560571182,px069_trees_bd,fractional,expA_temporal,TREES_BD,0.6000000238418579,0.6730116605758667
0.2392001344956188,0.1580116431332296,68.93323463767373,0.9501177404845044,0.976804076231672,px014_grass_man,baseline,expB_spatial,GRASS_MAN,0.5199999809265137,0.6923469305038452
0.1482720314812342,0.1130480972429116,33.14481853040157,0.964879831444405,0.9837995475185956,px022_grass_nat,baseline,expB_spatial,GRASS_NAT,0.6172839403152466,0.9304575324058532
0.0579882555732105,0.0396103453305032,17.942831341723497,0.5416799491594764,0.7595571027453879,low_amplitude,baseline,expB_spatial,GRASS_NAT,0.8399999737739563,0.4396699070930481
0.2543775714298761,0.1821390059259202,14.198464399710012,0.9446806000081266,0.9729462586372344,px039_trees_ne,baseline,expB_spatial,TREES_NE,0.7525773048400879,0.559485912322998
0.3244116678089647,0.2062260604566998,25.02207991444368,0.9100508275362028,0.9560618599730905,px018_trees_nd,baseline,expB_spatial,TREES_ND,0.5400000214576721,0.6899437308311462
0.2923393977045114,0.2197760825355847,52.37101234441823,0.905340532499202,0.9518463740014538,px005_trees_bd,baseline,expB_spatial,TREES_BD,1.0,2.486791883526962e-10
0.3795721867330228,0.3043806824419233,34.58417092581178,0.8975693089405987,0.9496167591518084,px010_grass_nat,baseline,expB_spatial,GRASS_NAT,1.0,2.486791883526962e-10
0.1037713441069291,0.0781261822415722,43.67867570412415,0.9298278854927484,0.9803549190715964,px048_grass_nat,baseline,expB_spatial,GRASS_NAT,0.6299999952316284,0.6589556932449341
0.2102499499036976,0.1451698971705304,40.79495944975129,0.972519657104193,0.9886298442648134,px043_grass_nat,baseline,expB_spatial,GRASS_NAT,0.7900000214576721,0.5139566659927368
0.1326653504727407,0.0946577575471666,11.620208923567324,0.6027565831884654,0.8653483777660403,px064_shrubs_bd,baseline,expB_spatial,SHRUBS_BD,0.8600000143051147,0.4049634933471679
0.2856933387818881,0.2177363534768422,22.858843744612365,0.943173825378118,0.976124431579756,px006_trees_nd,baseline,expB_spatial,TREES_ND,1.0,2.486791883526962e-10
0.329656782784828,0.1885180223319265,32.67239133149383,0.920001595762724,0.9691299633808804,px067_grass_man,baseline,expB_spatial,GRASS_MAN,0.8799999952316284,0.3669250011444092
0.2276356932407028,0.1490901754962073,42.79093262012545,0.9265705439306788,0.9660380193156912,px013_grass_man,baseline,expB_spatial,GRASS_MAN,0.5099999904632568,0.6929471492767334
0.1880260834607095,0.151791469918357,57.92985928413944,0.4624167534461524,0.7077794977483881,px028_grass_nat,baseline,expB_spatial,GRASS_NAT,0.5813953280448914,0.9641510844230652
0.1344854835356148,0.1234020034472147,20.221168650641705,0.5864152923389183,0.7871790646555956,px062_shrubs_nd,baseline,expB_spatial,SHRUBS_ND,0.6299999952316284,0.6589556932449341
0.2415198526167467,0.163264548819926,75.56658654252413,0.9491455515514938,0.9767617457994584,px014_grass_man,dominant,expB_spatial,GRASS_MAN,0.5199999809265137,0.6923469305038452
0.148246191877182,0.1140084830423196,35.87854487267339,0.964892071273666,0.98409320100787,px022_grass_nat,dominant,expB_spatial,GRASS_NAT,0.6172839403152466,0.9304575324058532
0.0580127294712343,0.0398197864492734,18.06568448815736,0.5412930002811915,0.759965033814408,low_amplitude,dominant,expB_spatial,GRASS_NAT,0.8399999737739563,0.4396699070930481
0.2556339940956444,0.182070153289371,14.303836397016518,0.9441327828701735,0.9728936805348064,px039_trees_ne,dominant,expB_spatial,TREES_NE,0.7525773048400879,0.559485912322998
0.3229036568948589,0.2061881783935759,25.92472898386402,0.9108851320903988,0.956646743932228,px018_trees_nd,dominant,expB_spatial,TREES_ND,0.5400000214576721,0.6899437308311462
0.2899728724239933,0.2190990300642119,54.27911765116104,0.9068668906525748,0.9524874218001672,px005_trees_bd,dominant,expB_spatial,TREES_BD,1.0,2.486791883526962e-10
0.3821337346440432,0.3075602789719899,35.23674770568147,0.8961821342573955,0.9492828288117248,px010_grass_nat,dominant,expB_spatial,GRASS_NAT,1.0,2.486791883526962e-10
0.1053783797994779,0.0787131717635525,44.544855611100665,0.9276376415011772,0.9803792823188516,px048_grass_nat,dominant,expB_spatial,GRASS_NAT,0.6299999952316284,0.6589556932449341
0.2090483617759355,0.1480867044379313,45.21201747931248,0.97283286239364,0.9885418543253124,px043_grass_nat,dominant,expB_spatial,GRASS_NAT,0.7900000214576721,0.5139566659927368
0.1346722828441215,0.0963480525546603,11.85509006411866,0.5906468512831393,0.8636786076301477,px064_shrubs_bd,dominant,expB_spatial,SHRUBS_BD,0.8600000143051147,0.4049634933471679
0.2863747206249387,0.219595330953598,23.27830157906067,0.9429024399970836,0.9762995673574704,px006_trees_nd,dominant,expB_spatial,TREES_ND,1.0,2.486791883526962e-10
0.3281270063469572,0.1912322118878364,34.31320619194547,0.9207423402463156,0.9696474790397398,px067_grass_man,dominant,expB_spatial,GRASS_MAN,0.8799999952316284,0.3669250011444092
0.2264101671615163,0.1499982608689202,44.17212570359104,0.9273590623967868,0.9667174352862644,px013_grass_man,dominant,expB_spatial,GRASS_MAN,0.5099999904632568,0.6929471492767334
0.1881973436682244,0.1520140641265445,58.3146911645238,0.4614370112179956,0.7074277502656701,px028_grass_nat,dominant,expB_spatial,GRASS_NAT,0.5813953280448914,0.9641510844230652
0.1349111108071187,0.1240042593744066,20.376041055581435,0.5837932771516372,0.7873539042015143,px062_shrubs_nd,dominant,expB_spatial,SHRUBS_ND,0.6299999952316284,0.6589556932449341
0.2416523930120608,0.1635904564211766,75.78267071529203,0.94908972079408,0.976726802857632,px014_grass_man,fractional,expB_spatial,GRASS_MAN,0.5199999809265137,0.6923469305038452
0.1486587853327595,0.1154988475143909,36.79777776431664,0.9646963770850696,0.9842081592282828,px022_grass_nat,fractional,expB_spatial,GRASS_NAT,0.6172839403152466,0.9304575324058532
0.058220280430134,0.0399584593044387,18.17908031162246,0.5380049155747093,0.7598107858383494,low_amplitude,fractional,expB_spatial,GRASS_NAT,0.8399999737739563,0.4396699070930481
0.255561270625544,0.1822764939732021,14.35007413171035,0.9441645648716428,0.9729626427830924,px039_trees_ne,fractional,expB_spatial,TREES_NE,0.7525773048400879,0.559485912322998
0.3231175458244795,0.2076331128676732,26.86150872510082,0.910767034966818,0.9565659858693562,px018_trees_nd,fractional,expB_spatial,TREES_ND,0.5400000214576721,0.6899437308311462
0.2897537471437951,0.2191072766979535,54.58666086221523,0.9070075942133644,0.9525545193311578,px005_trees_bd,fractional,expB_spatial,TREES_BD,1.0,2.486791883526962e-10
0.3816036452051649,0.3080662641260359,35.68978796877803,0.8964699632500197,0.9494223153441672,px010_grass_nat,fractional,expB_spatial,GRASS_NAT,1.0,2.486791883526962e-10
0.1051426290808489,0.0788401544921928,45.0830306928829,0.9279610550033248,0.9803376280237988,px048_grass_nat,fractional,expB_spatial,GRASS_NAT,0.6299999952316284,0.6589556932449341
0.2114086459333797,0.1507968647198544,47.66944263889331,0.9722159319071192,0.9886038427471704,px043_grass_nat,fractional,expB_spatial,GRASS_NAT,0.7900000214576721,0.5139566659927368
0.1349723750906838,0.0966340634557935,11.893487659746636,0.5888204832931532,0.8636577492162478,px064_shrubs_bd,fractional,expB_spatial,SHRUBS_BD,0.8600000143051147,0.4049634933471679
0.2865540026900554,0.2196546627415551,23.32838244399892,0.9428309268921604,0.9762717514732504,px006_trees_nd,fractional,expB_spatial,TREES_ND,1.0,2.486791883526962e-10
0.32712449165381,0.1902033085624377,34.060493285341515,0.921225906584335,0.9699384074331348,px067_grass_man,fractional,expB_spatial,GRASS_MAN,0.8799999952316284,0.3669250011444092
0.2255388337271282,0.1490184711085425,43.81698890059758,0.9279170999167816,0.9670299236127532,px013_grass_man,fractional,expB_spatial,GRASS_MAN,0.5099999904632568,0.6929471492767334
0.1888892352310145,0.1525850421852535,58.75232134567433,0.4574697697382818,0.707046765849284,px028_grass_nat,fractional,expB_spatial,GRASS_NAT,0.5813953280448914,0.9641510844230652
0.1350049126529638,0.1241641918818155,20.423789565143448,0.5832143102905027,0.7874499758291096,px062_shrubs_nd,fractional,expB_spatial,SHRUBS_ND,0.6299999952316284,0.6589556932449341
